ACORDO_TIPO;PROTOCOLO_DATA;PROCESSO_ANATEL;DETENTORA;DETENTORA_CNPJ;SOLICITANTE;SOLICITANTE_CNPJ;INFORME_SEI;INFORME_DATA;CONCLUSAO_DATA;OBSERVACAO
CONTRATO;29/12/2015;53500.211608/2015-88;COMPANHIA LESTE PAULISTA DE ENERGIA - CPFL LESTE PAULISTA;;CONEXÃO - TELECOMUNICAÇÕES E INTERNET LTDA. - ME;;243284;15/02/2016;15/02/2016;"Processo ANEEL: 48513.032833/2015-00. "
CONTRATO;29/12/2015;53500.211608/2015-88;COMPANHIA PAULISTA DE FORÇA E LUZ - CPFL;04172213000151;ASBYTE TELECOMUNICAÇÕES LTDA - ME;;243284;15/02/2016;15/02/2016;"Processo ANEEL: 48513.032828/2015-00. "
CONTRATO;29/12/2015;53500.211608/2015-88;COMPANHIA PAULISTA DE FORÇA E LUZ - CPFL;04172213000151;GSTN DO BRASIL SUPORTE TÉCNICO LTDA. ME;;243284;15/02/2016;15/02/2016;"Processo ANEEL: 48513.032828/2015-00. "
CONTRATO;29/12/2015;53500.211608/2015-88;COMPANHIA PAULISTA DE FORÇA E LUZ - CPFL;04172213000151;R.J. BRASIL TELECOMUNICAÇÕES LTDA - ME;;243284;15/02/2016;15/02/2016;"Processo ANEEL: 48513.032828/2015-00. "
CONTRATO;29/12/2015;53500.211608/2015-88;COMPANHIA PAULISTA DE FORÇA E LUZ - CPFL;04172213000151;VM PROVEDORA DE INTERNET LTDA. - ME;;243284;15/02/2016;15/02/2016;"Processo ANEEL: 48513.032828/2015-00. "
CONTRATO;29/12/2015;53500.211608/2015-88;COMPANHIA PAULISTA DE FORÇA E LUZ - CPFL;04172213000151;WILIANS FABIANO ANTUNES - ME (NUVEM TELECOM);;Não aplicável;15/02/2016;15/02/2016;"Processo ANEEL: 48513.032828/2015-00. "
CONTRATO;29/12/2015;53500.211608/2015-88;COMPANHIA PAULISTA DE FORÇA E LUZ - CPFL;04172213000151;ZANNI & ZANNI PROVEDOR DE INTERNET LTDA - ME;;243284;15/02/2016;15/02/2016;"Processo ANEEL: 48513.032828/2015-00. "
CONTRATO;29/12/2015;53500.211608/2015-88;COMPANHIA PAULISTA DE FORÇA E LUZ - CPFL;04172213000151;FUNDAÇÃO JOSÉ PEDRO DE OLIVEIRA;;Não aplicável;15/02/2016;15/02/2016;"Processo ANEEL: 48513.032836/2015-00. "
CONTRATO;29/12/2015;53500.211608/2015-88;COMPANHIA PIRATININGA DE FORÇA E LUZ - CPFL;04172213000151;BREM TECHNOLOGY LTDA. - ME;;243284;15/02/2016;15/02/2016;"Processo ANEEL: 48513.032830/2015-00. "
CONTRATO;29/12/2015;53500.211608/2015-88;COMPANHIA PIRATININGA DE FORÇA E LUZ - CPFL;04172213000151;CITTÁ TELECOM LTDA;;243284;15/02/2016;15/02/2016;"Processo ANEEL: 48513.032830/2015-00. "
CONTRATO;29/12/2015;53500.211608/2015-88;COMPANHIA PIRATININGA DE FORÇA E LUZ - CPFL;04172213000151;GSTN DO BRASIL SUPORTE TÉCNICO LTDA. ME;;243284;15/02/2016;15/02/2016;"Processo ANEEL: 48513.032830/2015-00. "
CONTRATO;29/12/2015;53500.211608/2015-88;COMPANHIA PIRATININGA DE FORÇA E LUZ - CPFL;04172213000151;JORGE IAQUINTO PEREIRA - ME (INFOLOG TI);;243284;15/02/2016;15/02/2016;"Processo ANEEL: 48513.032830/2015-00. "
CONTRATO;29/12/2015;53500.211608/2015-88;COMPANHIA PIRATININGA DE FORÇA E LUZ - CPFL;04172213000151;LOUVETEL COMUNICAÇÃO COMERCIAL LTDA. - EPP;;243284;15/02/2016;15/02/2016;"Processo ANEEL: 48513.032830/2015-00. "
CONTRATO;29/12/2015;53500.211608/2015-88;COMPANHIA PIRATININGA DE FORÇA E LUZ - CPFL;04172213000151;SOTHIS TECNOLOGIA E SERVIÇOS DE TELECOMUNICAÇÕES LTDA;;243529;15/02/2016;15/02/2016;"Processo ANEEL: 48513.032830/2015-00. "
CONTRATO;29/12/2015;53500.211608/2015-88;ESPÍRITO SANTO CENTRAIS ELÉTRICAS - ESCELSA;28152650000171;CLESAT COMUNICAÇÕES E MANUTENÇÃO EM ELETROELETRÔNICOS LTDA - ME;;243284;15/02/2016;15/02/2016;"Processo ANEEL: 48513.032303/2015-00. "
CONTRATO;29/12/2015;53500.211608/2015-88;ESPÍRITO SANTO CENTRAIS ELÉTRICAS - ESCELSA;28152650000171;BRASIL RADIOWAVE LTDA - EPP;;243284;15/02/2016;15/02/2016;"Processo ANEEL: 48513.032304/2015-00. "
CONTRATO;29/12/2015;53500.211608/2015-88;ESPÍRITO SANTO CENTRAIS ELÉTRICAS - ESCELSA;28152650000171;NETSUL INTERNET BANDA LARGA LTDA;;243284;15/02/2016;15/02/2016;"Processo ANEEL: 48513.032306/2015-00. "
CONTRATO;29/12/2015;53500.211608/2015-88;ESPÍRITO SANTO CENTRAIS ELÉTRICAS - ESCELSA;28152650000171;CONNECTRONIC SERVIÇOS LTDA;;243284;15/02/2016;15/02/2016;"Processo ANEEL: 48513.032307/2015-00. "
CONTRATO;29/12/2015;53500.211608/2015-88;ESPÍRITO SANTO CENTRAIS ELÉTRICAS - ESCELSA;28152650000171;TELEFÔNICA BRASIL S.A;;243284;15/02/2016;15/02/2016;"Processo ANEEL: 48513.032309/2015-00. "
CONTRATO;29/12/2015;53500.211608/2015-88;ESPÍRITO SANTO CENTRAIS ELÉTRICAS - ESCELSA;28152650000171;JNNET TELECOMUNICAÇÕES LTDA;;243284;15/02/2016;15/02/2016;"Processo ANEEL: 48513.032310/2015-00. "
CONTRATO;29/12/2015;53500.211608/2015-88;LIGHT SERVIÇOS DE ELETRICIDADE S.A;60444437000146;TELEFÔNICA BRASIL S.A.;;243284;15/02/2016;15/02/2016;"Processo ANEEL: 48513.032842/2015-00. "
TERMO ADITIVO 2;06/01/2016;53500.005479/2009-42;COPEL DISTRIBUIÇÃO S.A.;04368898000106;NETCERTTO INFORMÁTICA LTDA - ME;;702115;05/08/2016;05/08/2016;"Processo Aditivo: 53500.000221/2016-89 . Processo ANEEL: 48500.000805/2009-95 48500.000807/2009-84. "
TERMO ADITIVO 3;06/01/2016;53500.005479/2009-42;COPEL DISTRIBUIÇÃO S.A.;04368898000106;NETCERTTO INFORMÁTICA LTDA - ME;;702115;05/08/2016;05/08/2016;"Processo Aditivo: 53500.000221/2016-89 . Processo ANEEL: 48500.000805/2009-95 48500.000807/2009-84. "
TERMO ADITIVO 2;06/01/2016;53500.006006/2013-49;COPEL DISTRIBUIÇÃO S.A.;04368898000106;A.P. DE BARROS INFORMÁTICA - ME;;Com pendência;16/08/2016;16/08/2016;"Falta o 1º Aditivo e o novo contrato (contrato original não homologado).  Processo Aditivo: 53500.000221/2016-89 . Processo ANEEL: 48500.000694/2013-01. "
TERMO ADITIVO 3;06/01/2016;53500.006006/2013-49;COPEL DISTRIBUIÇÃO S.A.;04368898000106;A.P. DE BARROS INFORMÁTICA - ME;;Com pendência;16/08/2016;16/08/2016;"Falta o 1º Aditivo e o novo contrato (contrato original não homologado).  Processo Aditivo: 53500.000221/2016-89 . Processo ANEEL: 48500.000694/2013-01. "
TERMO ADITIVO 4;06/01/2016;53500.006006/2013-49;COPEL DISTRIBUIÇÃO S.A.;04368898000106;A.P. DE BARROS INFORMÁTICA - ME;;Com pendência;16/08/2016;16/08/2016;"Falta o 1º Aditivo e o novo contrato (contrato original não homologado).  Processo Aditivo: 53500.000221/2016-89 . Processo ANEEL: 48500.000694/2013-01. "
TERMO ADITIVO 4;06/01/2016;53500.011547/2013-99;COPEL DISTRIBUIÇÃO S.A.;04368898000106;A. V. DOS SANTOS JUNIOR;;Com pendência;08/03/2016;08/03/2016;"Processo Aditivo: 53500.000222/2016-23. Processo ANEEL: 48500.002183/2013-16. "
TERMO ADITIVO 5;06/01/2016;53500.011547/2013-99;COPEL DISTRIBUIÇÃO S.A.;04368898000106;A. V. DOS SANTOS JUNIOR;;Com pendência;08/03/2016;08/03/2016;"Processo Aditivo: 53500.000222/2016-23. Processo ANEEL: 48500.002183/2013-16. "
TERMO ADITIVO 6;06/01/2016;53500.011547/2013-99;COPEL DISTRIBUIÇÃO S.A.;04368898000106;A. V. DOS SANTOS JUNIOR;;Com pendência;08/03/2016;08/03/2016;"Processo Aditivo: 53500.000222/2016-23. Processo ANEEL: 48500.002183/2013-16. "
TERMO ADITIVO 7;06/01/2016;53500.011547/2013-99;COPEL DISTRIBUIÇÃO S.A.;04368898000106;A. V. DOS SANTOS JUNIOR;;Com pendência;08/03/2016;08/03/2016;"Processo Aditivo: 53500.000222/2016-23. Processo ANEEL: 48500.002183/2013-16. "
TERMO ADITIVO 3;06/01/2016;53500.029359/2012-36;COPEL DISTRIBUIÇÃO S.A.;04368898000106;TURBO 10 TELECOMUNICAÇÕES LTDA;;Com pendência;08/03/2016;08/03/2016;"Processo Aditivo: 53500.000222/2016-23. Processo ANEEL: 48500.004608/2012-41. "
TERMO ADITIVO 7;06/01/2016;53500.029360/2012-61;COPEL DISTRIBUIÇÃO S.A.;04368898000106;ANJOS INFORMÁTICA LTDA. - ME;;Com pendência;16/08/2016;16/08/2016;"Faltam os aditivos anteriores.  Processo Aditivo: 53500.000221/2016-89 . Processo ANEEL: 48500.004614/2012-06. "
TERMO ADITIVO 4;06/01/2016;53500.000381/2014-66;COPEL DISTRIBUIÇÃO S.A.;04368898000106;PROSERV TELECOM;;Com pendência;08/03/2016;08/03/2016;"Processo Aditivo: 53500.000222/2016-23. Processo ANEEL: 48500.006369/2013-44. "
TERMO ADITIVO 2;06/01/2016;53500.002821/2014-10;COPEL DISTRIBUIÇÃO S.A.;04368898000106;MGN ENGENHARIA DE CONSTRUÇÕES ELÉTRICAS E TELECOMUNICAÇÕES;;Com pendência;02/08/2016;02/08/2016;"Falta o aditivo 1.  Processo Aditivo: 53500.000221/2016-89 . Processo ANEEL: 48500.007220/2013-82. "
TERMO ADITIVO 10;06/01/2016;53500.002821/2014-10;COPEL DISTRIBUIÇÃO S.A.;04368898000106;OPTITEL REDES E TELECOMUNICAÇÕES LTDA. (ANTIGA ITAKE);;Com pendência;08/03/2016;08/03/2016;"Processo Aditivo: 53500.000222/2016-23. Processo ANEEL: 48500.006631/2013-51. "
TERMO ADITIVO 11;06/01/2016;53500.002821/2014-10;COPEL DISTRIBUIÇÃO S.A.;04368898000106;OPTITEL REDES E TELECOMUNICAÇÕES LTDA. (ANTIGA ITAKE);;Com pendência;08/03/2016;08/03/2016;"Processo Aditivo: 53500.000222/2016-23. Processo ANEEL: 48500.006631/2013-51. "
TERMO ADITIVO 12;06/01/2016;53500.002821/2014-10;COPEL DISTRIBUIÇÃO S.A.;04368898000106;OPTITEL REDES E TELECOMUNICAÇÕES LTDA. (ANTIGA ITAKE);;Com pendência;08/03/2016;08/03/2016;"Processo Aditivo: 53500.000222/2016-23. Processo ANEEL: 48500.006631/2013-51. "
TERMO ADITIVO 13;06/01/2016;53500.002821/2014-10;COPEL DISTRIBUIÇÃO S.A.;04368898000106;OPTITEL REDES E TELECOMUNICAÇÕES LTDA. (ANTIGA ITAKE);;Com pendência;08/03/2016;08/03/2016;"Processo Aditivo: 53500.000222/2016-23. Processo ANEEL: 48500.006631/2013-51. "
TERMO ADITIVO 14;06/01/2016;53500.002821/2014-10;COPEL DISTRIBUIÇÃO S.A.;04368898000106;OPTITEL REDES E TELECOMUNICAÇÕES LTDA. (ANTIGA ITAKE);;Com pendência;08/03/2016;08/03/2016;"Processo Aditivo: 53500.000222/2016-23. Processo ANEEL: 48500.006631/2013-51. "
TERMO ADITIVO 2;06/01/2016;53500.004254/2014-36;COPEL DISTRIBUIÇÃO S.A.;04368898000106;IVO RODRIGUES DE OLIVEIRA - ME (SOFWAY TELEINFORMÁTICA);;Com pendência;02/08/2016;02/08/2016;"Falta o aditivo 1.  Processo Aditivo: 53500.000221/2016-89 . Processo ANEEL: 48500.000685/2014-93. "
TERMO ADITIVO 3;06/01/2016;53500.004254/2014-36;COPEL DISTRIBUIÇÃO S.A.;04368898000106;IVO RODRIGUES DE OLIVEIRA - ME (SOFWAY TELEINFORMÁTICA);;Com pendência;02/08/2016;02/08/2016;"Falta o aditivo 1.  Processo Aditivo: 53500.000221/2016-89 . Processo ANEEL: 48500.000685/2014-93. "
TERMO ADITIVO 17;06/01/2016;53500.004437/2013-71;COPEL DISTRIBUIÇÃO S.A.;04368898000106;EMBRATEL;;Com pendência;08/03/2016;08/03/2016;"Processo Aditivo: 53500.000222/2016-23. Processo ANEEL: 48500.000567/2013-02. "
TERMO ADITIVO 1;06/01/2016;53500.017743/2013-77;COPEL DISTRIBUIÇÃO S.A.;04368898000106;BR2 INTERNET LTDA;;305679;14/03/2016;14/03/2016;"Processo Aditivo: 53500.000222/2016-23. Processo ANEEL: 48500.002039/2012-07. "
TERMO ADITIVO 3;06/01/2016;53500.017743/2013-77;COPEL DISTRIBUIÇÃO S.A.;04368898000106;NGB PIRES & CIA;;Com pendência;08/03/2016;08/03/2016;"Processo Aditivo: 53500.000222/2016-23. Processo ANEEL: 48500.002038/2012-54. "
TERMO ADITIVO 6;06/01/2016;53500.019163/2014-03;COPEL DISTRIBUIÇÃO S.A.;04368898000106;A. R. LEOPOLDINO - TELECOM - ME;;Com pendência;02/08/2016;02/08/2016;"Faltam os aditivos 3, 4 e 5.  Processo Aditivo: 53500.000221/2016-89 . Processo ANEEL: 48500.004147/2014-78. "
TERMO ADITIVO 4;06/01/2016;53500.022876/2013-65;COPEL DISTRIBUIÇÃO S.A.;04368898000106;IPÊ INFORMÁTICA LTDA;;Com pendência;08/03/2016;08/03/2016;"Processo Aditivo: 53500.000222/2016-23. Processo ANEEL: 48500.005435/2013-69. "
TERMO ADITIVO 5;06/01/2016;53500.022876/2013-65;COPEL DISTRIBUIÇÃO S.A.;04368898000106;IPÊ INFORMÁTICA LTDA;;Com pendência;08/03/2016;08/03/2016;"Processo Aditivo: 53500.000222/2016-23. Processo ANEEL: 48500.005435/2013-69. "
TERMO ADITIVO 6;06/01/2016;53500.022876/2013-65;COPEL DISTRIBUIÇÃO S.A.;04368898000106;IPÊ INFORMÁTICA LTDA;;Com pendência;08/03/2016;08/03/2016;"Processo Aditivo: 53500.000222/2016-23. Processo ANEEL: 48500.005435/2013-69. "
TERMO ADITIVO 1;06/01/2016;53500.018819/2016-24;COPEL DISTRIBUIÇÃO S.A.;04368898000106;CALAZANS E PASUCH LTDA - ME;;Com pendência;01/08/2016;01/08/2016;"Falta o contrato original.  Processo Aditivo: 53500.000221/2016-89 . Processo ANEEL:  48513.030603/2015-00. "
TERMO ADITIVO 3;06/01/2016;53500.006224/2013-83;COPEL DISTRIBUIÇÃO S.A.;04368898000106;TIM CELULAR S.A.;;Com pendência;01/08/2016;01/08/2016;"Faltam os aditivos 1 e 2. Anexar ao contrato original 53500.006224/2013-83 quando for digitalizado para o SEI..  Processo Aditivo: 53500.000221/2016-89. Processo ANEEL: 48513.024842/2015-00. "
TERMO ADITIVO 4;06/01/2016;53500.006224/2013-83;COPEL DISTRIBUIÇÃO S.A.;04368898000106;TIM CELULAR S.A.;;Com pendência;01/08/2016;01/08/2016;"Faltam os aditivos 1 e 2. Anexar ao contrato original 53500.006224/2013-83 quando for digitalizado para o SEI..  Processo Aditivo: 53500.000221/2016-89. Processo ANEEL: 48513.024842/2015-00. "
TERMO ADITIVO 5;06/01/2016;53500.006224/2013-83;COPEL DISTRIBUIÇÃO S.A.;04368898000106;TIM CELULAR S.A.;;Com pendência;01/08/2016;01/08/2016;"Faltam os aditivos 1 e 2. Anexar ao contrato original 53500.006224/2013-83 quando for digitalizado para o SEI..  Processo Aditivo: 53500.000221/2016-89. Processo ANEEL: 48513.024842/2015-00. "
TERMO ADITIVO 1;06/01/2016;53500.000222/2016-23;COPEL DISTRIBUIÇÃO S.A.;04368898000106;DIRECT WIFI TELECOM LTDA - ME;;Com pendência;08/03/2016;08/03/2016;"Processo Aditivo: 53500.000222/2016-23. "
TERMO ADITIVO 2;06/01/2016;53500.000222/2016-23;COPEL DISTRIBUIÇÃO S.A.;04368898000106;DIRECT WIFI TELECOM LTDA - ME;;Com pendência;08/03/2016;08/03/2016;"Processo Aditivo: 53500.000222/2016-23. "
TERMO ADITIVO 3;06/01/2016;53500.000222/2016-23;COPEL DISTRIBUIÇÃO S.A.;04368898000106;DIRECT WIFI TELECOM LTDA - ME;;Com pendência;08/03/2016;08/03/2016;"Processo Aditivo: 53500.000222/2016-23. "
TERMO ADITIVO 4;06/01/2016;53500.000222/2016-23;COPEL DISTRIBUIÇÃO S.A.;04368898000106;DIRECT WIFI TELECOM LTDA - ME;;Com pendência;08/03/2016;08/03/2016;"Processo Aditivo: 53500.000222/2016-23. "
TERMO ADITIVO 5;06/01/2016;53500.000222/2016-23;COPEL DISTRIBUIÇÃO S.A.;04368898000106;DIRECT WIFI TELECOM LTDA - ME;;Com pendência;08/03/2016;08/03/2016;"Processo Aditivo: 53500.000222/2016-23. "
TERMO ADITIVO 6;06/01/2016;53500.000222/2016-23;COPEL DISTRIBUIÇÃO S.A.;04368898000106;DIRECT WIFI TELECOM LTDA - ME;;Com pendência;08/03/2016;08/03/2016;"Processo Aditivo: 53500.000222/2016-23. "
TERMO ADITIVO 1;06/01/2016;53500.000222/2016-23;COPEL DISTRIBUIÇÃO S.A.;04368898000106;G5 NET INTERNET DIGITAL LTDA - ME;;Com pendência;08/03/2016;08/03/2016;"Processo Aditivo: 53500.000222/2016-23. "
TERMO ADITIVO 1;06/01/2016;53500.000222/2016-23;COPEL DISTRIBUIÇÃO S.A.;04368898000106;MEGA REDES TELECOM LTDA - ME;;Com pendência;08/03/2016;08/03/2016;"Processo Aditivo: 53500.000222/2016-23. "
TERMO ADITIVO 1;06/01/2016;53500.018811/2016-68;COPEL DISTRIBUIÇÃO S.A.;04368898000106;EMPIRE SERVICOS DE INTERNET EIRELI - ME;;Com pendência;01/08/2016;01/08/2016;"Falta o contrato original.  Processo Aditivo: 53500.000221/2016-89 . Processo ANEEL:  48513.026940/2015-00. "
TERMO ADITIVO 2;06/01/2016;53500.018811/2016-68;COPEL DISTRIBUIÇÃO S.A.;04368898000106;EMPIRE SERVICOS DE INTERNET EIRELI - ME;;Com pendência;01/08/2016;01/08/2016;"Falta o contrato original.  Processo Aditivo: 53500.000221/2016-89 . Processo ANEEL:  48513.026940/2015-00. "
TERMO ADITIVO 1;06/01/2016;53500.018810/2016-13;COPEL DISTRIBUIÇÃO S.A.;04368898000106;FW COMUNICAÇÕES LTDA - EPP;;Com pendência;01/08/2016;01/08/2016;"Falta o contrato original.  Processo Aditivo: 53500.000221/2016-89 . Processo ANEEL:  48513.022169/2015-00. "
TERMO ADITIVO 2;06/01/2016;53500.018810/2016-13;COPEL DISTRIBUIÇÃO S.A.;04368898000106;FW COMUNICAÇÕES LTDA - EPP;;Com pendência;01/08/2016;01/08/2016;"Falta o contrato original.  Processo Aditivo: 53500.000221/2016-89 . Processo ANEEL:  48513.022169/2015-00. "
TERMO ADITIVO 4;06/01/2016;53500.201244/2015-28;COPEL DISTRIBUIÇÃO S.A.;04368898000106;GRUPO G1 TELECOMUNICAÇÕES LTDA - ME;;700997;04/08/2016;04/08/2016;"Processo Aditivo: 53500.000221/2016-89 . Processo ANEEL: 48513.022126/2015-00. "
TERMO ADITIVO 5;06/01/2016;53500.201244/2015-28;COPEL DISTRIBUIÇÃO S.A.;04368898000106;GRUPO G1 TELECOMUNICAÇÕES LTDA - ME;;700997;04/08/2016;04/08/2016;"Processo Aditivo: 53500.000221/2016-89 . Processo ANEEL: 48513.022126/2015-00. "
TERMO ADITIVO 6;06/01/2016;53500.201244/2015-28;COPEL DISTRIBUIÇÃO S.A.;04368898000106;GRUPO G1 TELECOMUNICAÇÕES LTDA - ME;;700997;04/08/2016;04/08/2016;"Processo Aditivo: 53500.000221/2016-89 . Processo ANEEL: 48513.022126/2015-00. "
TERMO ADITIVO 7;06/01/2016;53500.201244/2015-28;COPEL DISTRIBUIÇÃO S.A.;04368898000106;GRUPO G1 TELECOMUNICAÇÕES LTDA - ME;;700997;04/08/2016;04/08/2016;"Processo Aditivo: 53500.000221/2016-89 . Processo ANEEL: 48513.022126/2015-00. "
TERMO ADITIVO 8;06/01/2016;53500.201244/2015-28;COPEL DISTRIBUIÇÃO S.A.;04368898000106;GRUPO G1 TELECOMUNICAÇÕES LTDA - ME;;700997;04/08/2016;04/08/2016;"Processo Aditivo: 53500.000221/2016-89 . Processo ANEEL: 48513.024861/2015-00. "
TERMO ADITIVO 9;06/01/2016;53500.201244/2015-28;COPEL DISTRIBUIÇÃO S.A.;04368898000106;GRUPO G1 TELECOMUNICAÇÕES LTDA - ME;;700997;04/08/2016;04/08/2016;"Processo Aditivo: 53500.000221/2016-89 . Processo ANEEL: 48513.024861/2015-00. "
TERMO ADITIVO 10;06/01/2016;53500.201244/2015-28;COPEL DISTRIBUIÇÃO S.A.;04368898000106;GRUPO G1 TELECOMUNICAÇÕES LTDA - ME;;700997;04/08/2016;04/08/2016;"Processo Aditivo: 53500.000221/2016-89 . Processo ANEEL: 48513.024861/2015-00. "
TERMO ADITIVO 11;06/01/2016;53500.201244/2015-28;COPEL DISTRIBUIÇÃO S.A.;04368898000106;GRUPO G1 TELECOMUNICAÇÕES LTDA - ME;;700997;04/08/2016;04/08/2016;"Processo Aditivo: 53500.000221/2016-89 . Processo ANEEL: 48513.026908/2015-00. "
CONTRATO;14/01/2016;53500.000900/2016-58;CELESC DISTRIBUIÇÃO S.A.;08336783000190;W2B;;265674;24/02/2016;24/02/2016;"Processo ANEEL: 48513.000683/2016-00. "
CONTRATO;14/01/2016;53500.000900/2016-58;CELESC DISTRIBUIÇÃO S.A.;08336783000190;TPA INFORMÁTICA;;265674;24/02/2016;24/02/2016;"Processo ANEEL: 48513.000683/2016-00. "
CONTRATO;14/01/2016;53500.000900/2016-58;CELESC DISTRIBUIÇÃO S.A.;08336783000190;LINHA LIVRE INTERNET;;265674;24/02/2016;24/02/2016;"Processo ANEEL: 48513.000683/2016-00. "
CONTRATO;14/01/2016;53500.000900/2016-58;CELESC DISTRIBUIÇÃO S.A.;08336783000190;METROWEB TELEINFORMÁTICA;;265674;24/02/2016;24/02/2016;"Processo ANEEL: 48513.000683/2016-00. "
CONTRATO;14/01/2016;53500.000900/2016-58;CELESC DISTRIBUIÇÃO S.A.;08336783000190;BRFIBRA TELECOMUNICAÇÕES LTDA. (ADITIVO AO CONTRATO METROWEB);73972002000116;265674;24/02/2016;24/02/2016;"Processo ANEEL: 48513.000683/2016-00. "
CONTRATO;14/01/2016;53500.000900/2016-58;CELESC DISTRIBUIÇÃO S.A.;08336783000190;TELEFONICA BRASIL S.A. (VIVO);;265674;24/02/2016;24/02/2016;"Processo ANEEL: 48513.000683/2016-00. "
CONTRATO;14/01/2016;53500.000900/2016-58;CELESC DISTRIBUIÇÃO S.A.;08336783000190;EMPRESA CATARINENSE DE TECNOLOGIA EM TELECOM LTDA;;265674;24/02/2016;24/02/2016;"Processo ANEEL: 48513.000683/2016-00. "
CONTRATO;14/01/2016;53500.000900/2016-58;CELESC DISTRIBUIÇÃO S.A.;08336783000190;EMPRESA BRASILEIRA DE TELECOMUNICAÇÕES;;265674;24/02/2016;24/02/2016;"Processo ANEEL: 48513.000683/2016-00. "
CONTRATO;14/01/2016;53500.000900/2016-58;CELESC DISTRIBUIÇÃO S.A.;08336783000190;GLOBAL VILLAGE TELECOM S.A.;;265674;24/02/2016;24/02/2016;"Processo ANEEL: 48513.000683/2016-00. "
CONTRATO;14/01/2016;53500.000900/2016-58;CELESC DISTRIBUIÇÃO S.A.;08336783000190;SUPERLINE TELECOMUNICAÇÕES LTDA;;265674;24/02/2016;24/02/2016;"Processo ANEEL: 48513.000683/2016-00. "
CONTRATO;14/01/2016;53500.000900/2016-58;CELESC DISTRIBUIÇÃO S.A.;08336783000190;PRIME CONNECT TELECOMUNICAÇÕES LTDA;;265674;24/02/2016;24/02/2016;"Processo ANEEL: 48513.000683/2016-00. "
CONTRATO;14/01/2016;53500.000900/2016-58;CELESC DISTRIBUIÇÃO S.A.;08336783000190;NETWAY PROVEDOR DE INTERNET LTDA;;Não informado;24/02/2016;24/02/2016;"Processo ANEEL: 48513.000683/2016-00. "
CONTRATO;14/01/2016;53500.000900/2016-58;CELESC DISTRIBUIÇÃO S.A.;08336783000190;LIZITEC INFORMÁTICA LTDA;;265674;24/02/2016;24/02/2016;"Processo ANEEL: 48513.000683/2016-00. "
CONTRATO;14/01/2016;53500.000900/2016-58;CELESC DISTRIBUIÇÃO S.A.;08336783000190;OPTITEL REDES E TELECOMUNICAÇÕES LTDA. (ANTIGA ITAKE);;265674;24/02/2016;24/02/2016;"Processo ANEEL: 48513.000683/2016-00. "
CONTRATO;14/01/2016;53500.000900/2016-58;CELESC DISTRIBUIÇÃO S.A.;08336783000190;INTERCORP PROVEDOR DE INTERNET LTDA;;265674;24/02/2016;24/02/2016;"Processo ANEEL: 48513.000683/2016-00. "
CONTRATO;14/01/2016;53500.000900/2016-58;CELESC DISTRIBUIÇÃO S.A.;08336783000190;DLP-COM TELECOMUNICAÇÕES LTDA-EPP;;265674;24/02/2016;24/02/2016;"Processo ANEEL: 48513.000683/2016-00. "
CONTRATO;14/01/2016;53500.000900/2016-58;CELESC DISTRIBUIÇÃO S.A.;08336783000190;DESBRAVADOR TELECOMUNICAÇÕES LTDA;;265674;24/02/2016;24/02/2016;"Processo ANEEL: 48513.000683/2016-00. "
CONTRATO;14/01/2016;53500.000900/2016-58;CELESC DISTRIBUIÇÃO S.A.;08336783000190;WIKTEL TELECOMUNICAÇÕES LTDA;;Não informado;24/02/2016;24/02/2016;"Processo ANEEL: 48513.000683/2016-00. "
CONTRATO;14/01/2016;53500.000900/2016-58;CELESC DISTRIBUIÇÃO S.A.;08336783000190;CLICK RÁPIDO INTERNET LTDA;;265674;24/02/2016;24/02/2016;"Processo ANEEL: 48513.000683/2016-00. "
CONTRATO;14/01/2016;53500.000900/2016-58;CELESC DISTRIBUIÇÃO S.A.;08336783000190;INFORMÁTICA ITAPIRANGA;;265674;24/02/2016;24/02/2016;"Processo ANEEL: 48513.000683/2016-00. "
CONTRATO;14/01/2016;53500.000900/2016-58;CELESC DISTRIBUIÇÃO S.A.;08336783000190;CONECT INFORMÁTICA LTDA;;265674;24/02/2016;24/02/2016;"Processo ANEEL: 48513.000683/2016-00. "
CONTRATO;14/01/2016;53500.000900/2016-58;CELESC DISTRIBUIÇÃO S.A.;08336783000190;GUSTAVO ZANATTA E CIA LTDA;;265674;24/02/2016;24/02/2016;"Processo ANEEL: 48513.000683/2016-00. "
CONTRATO;14/01/2016;53500.000900/2016-58;CELESC DISTRIBUIÇÃO S.A.;08336783000190;MHNET EMPREENDIMENTOS LTDA EPP;;265674;24/02/2016;24/02/2016;"Processo ANEEL: 48513.000683/2016-00. "
CONTRATO;14/01/2016;53500.000900/2016-58;CELESC DISTRIBUIÇÃO S.A.;08336783000190;GILMAR BALBINOT & CIA LTDA EPP;;265674;24/02/2016;24/02/2016;"Processo ANEEL: 48513.000683/2016-00. "
CONTRATO;14/01/2016;53500.000900/2016-58;CELESC DISTRIBUIÇÃO S.A.;08336783000190;FORMATTO NET;;265674;24/02/2016;24/02/2016;"Processo ANEEL: 48513.000683/2016-00. "
CONTRATO;14/01/2016;53500.000900/2016-58;CELESC DISTRIBUIÇÃO S.A.;08336783000190;BRT BRASIL TELECOM;;265674;24/02/2016;24/02/2016;"Processo ANEEL: 48513.000683/2016-00. "
